"statebcr","x","y","bcr","aou","time.window","abund.index"
6033,-112.99098786,33.48973986,33,3850,1969,0.00564568304716546
6033,-112.99098786,33.48973986,33,3850,1974,0.00893899815801197
6033,-112.99098786,33.48973986,33,3850,1979,0.0105856557134352
6033,-112.99098786,33.48973986,33,3850,1984,0.00882137976119603
6033,-112.99098786,33.48973986,33,3850,1989,0.015525628379705
6033,-112.99098786,33.48973986,33,3850,1994,0.0451654643773237
6033,-112.99098786,33.48973986,33,3850,1999,0.0310747804387732
6033,-112.99098786,33.48973986,33,3850,2004,0.0374026501874712
6033,-112.99098786,33.48973986,33,3850,2009,0.0336388614893608
6033,-112.99098786,33.48973986,33,3850,2014,0.048929253075434
6034,-110.71322821,33.53616447,34,3850,1969,0.0247788081117203
6034,-110.71322821,33.53616447,34,3850,1974,0.0148672848670322
6034,-110.71322821,33.53616447,34,3850,1979,0.0288673114501542
6034,-110.71322821,33.53616447,34,3850,1984,0.0579328533652022
6034,-110.71322821,33.53616447,34,3850,1989,0.0388036135029541
6034,-110.71322821,33.53616447,34,3850,1994,0.0558018758675942
6034,-110.71322821,33.53616447,34,3850,1999,0.0762691713678752
6034,-110.71322821,33.53616447,34,3850,2004,0.0506974413965798
6034,-110.71322821,33.53616447,34,3850,2009,0.0754762495083002
6034,-110.71322821,33.53616447,34,3850,2014,0.0744603183757197
7024,-92.80717204,36.02740223,24,3850,1969,0.00465486960043412
7024,-92.80717204,36.02740223,24,3850,1974,0.00797977645788707
7024,NA,NA,NA,3850,1979,NA
7024,NA,NA,NA,3850,1984,NA
7024,-92.80717204,36.02740223,24,3850,1989,0.00132996274298118
7024,-92.80717204,36.02740223,24,3850,1994,0.00265992548596236
7024,-92.80717204,36.02740223,24,3850,1999,0.00310324640028942
7024,-92.80717204,36.02740223,24,3850,2004,0.00478786587473224
7024,-92.80717204,36.02740223,24,3850,2009,0.0208360829733718
7024,-92.80717204,36.02740223,24,3850,2014,0.0121913251439941
7025,-93.09883444,34.27302386,25,3850,1969,0.00442972929669993
7025,-93.09883444,34.27302386,25,3850,1974,0.0037969108257428
7025,NA,NA,NA,3850,1979,NA
7025,-93.09883444,34.27302386,25,3850,1984,0.00253127388382853
7025,-93.09883444,34.27302386,25,3850,1989,0.00126563694191427
7025,-93.09883444,34.27302386,25,3850,1994,0.00442972929669993
7025,-93.09883444,34.27302386,25,3850,1999,0.00548442674829515
7025,-93.09883444,34.27302386,25,3850,2004,0.00759382165148559
7025,-93.09883444,34.27302386,25,3850,2009,0.0101250955353141
7025,-93.09883444,34.27302386,25,3850,2014,0.00759382165148559
14032,-120.26533902,36.58079385,32,3850,1969,0.0103566849628949
14032,-120.26533902,36.58079385,32,3850,1974,0.0225545583636377
14032,-120.26533902,36.58079385,32,3850,1979,0.0245108210788512
14032,-120.26533902,36.58079385,32,3850,1984,0.0144993589480528
14032,-120.26533902,36.58079385,32,3850,1989,0.00840042224768139
14032,-120.26533902,36.58079385,32,3850,1994,0.0143842846706873
14032,-120.26533902,36.58079385,32,3850,1999,0.0103566849628949
14032,-120.26533902,36.58079385,32,3850,2004,0.00621401097773692
14032,-120.26533902,36.58079385,32,3850,2009,0.0107019077949914
14032,-120.26533902,36.58079385,32,3850,2014,0.00517834248144743
14033,-116.33266908,34.81082437,33,3850,1969,0.0163725478279795
14033,-116.33266908,34.81082437,33,3850,1974,0.0460335123814587
14033,-116.33266908,34.81082437,33,3850,1979,0.0538771050618396
14033,-116.33266908,34.81082437,33,3850,1984,0.0166581155226536
14033,-116.33266908,34.81082437,33,3850,1989,0.0220839017214607
14033,-116.33266908,34.81082437,33,3850,1994,0.0397890987912526
14033,-116.33266908,34.81082437,33,3850,1999,0.0111371400922884
14033,-116.33266908,34.81082437,33,3850,2004,0.0208464417112065
14033,-116.33266908,34.81082437,33,3850,2009,0.0118034647131945
14033,-116.33266908,34.81082437,33,3850,2014,0.014088006270587
17018,-103.53315222,39.07118012,18,3850,1969,0.00224598039714831
17018,NA,NA,NA,3850,1974,NA
17018,NA,NA,NA,3850,1979,NA
17018,NA,NA,NA,3850,1984,NA
17018,-103.53315222,39.07118012,18,3850,1989,0.00336897059572246
17018,-103.53315222,39.07118012,18,3850,1994,0.00505345589358369
17018,-103.53315222,39.07118012,18,3850,1999,0.00898392158859323
17018,-103.53315222,39.07118012,18,3850,2004,0.00449196079429662
17018,-103.53315222,39.07118012,18,3850,2009,0.00617644609215785
17018,-103.53315222,39.07118012,18,3850,2014,0.00561495099287077
38019,NA,NA,NA,3850,1969,NA
38019,-98.90147183,38.59943263,19,3850,1974,0.00154211562581072
38019,-98.90147183,38.59943263,19,3850,1979,0.00346976015807413
38019,-98.90147183,38.59943263,19,3850,1984,0.00308423125162145
38019,-98.90147183,38.59943263,19,3850,1989,0.00154211562581072
38019,NA,NA,NA,3850,1994,NA
38019,NA,NA,NA,3850,1999,NA
38019,-98.90147183,38.59943263,19,3850,2004,0.00308423125162145
38019,-98.90147183,38.59943263,19,3850,2009,0.0061684625032429
38019,-98.90147183,38.59943263,19,3850,2014,0.0061684625032429
42025,-92.98106867,31.88413669,25,3850,1969,0.00228097594128371
42025,-92.98106867,31.88413669,25,3850,1974,0.00161010066443556
42025,-92.98106867,31.88413669,25,3850,1979,0.00053670022147852
42025,-92.98106867,31.88413669,25,3850,1984,0.00187845077517482
42025,-92.98106867,31.88413669,25,3850,1989,0.0040252516610889
42025,-92.98106867,31.88413669,25,3850,1994,0.00187845077517482
42025,-92.98106867,31.88413669,25,3850,1999,0.00322020132887112
42025,-92.98106867,31.88413669,25,3850,2004,0.00295185121813186
42025,-92.98106867,31.88413669,25,3850,2009,0.00214680088591408
42025,-92.98106867,31.88413669,25,3850,2014,0.00375690155034964
52024,NA,NA,NA,3850,1969,NA
52024,-92.17448325,37.56765319,24,3850,1974,0.00307792058973734
52024,NA,NA,NA,3850,1979,NA
52024,NA,NA,NA,3850,1984,NA
52024,NA,NA,NA,3850,1989,NA
52024,NA,NA,NA,3850,1994,NA
52024,NA,NA,NA,3850,1999,NA
52024,-92.17448325,37.56765319,24,3850,2004,0.00102597352991245
52024,-92.17448325,37.56765319,24,3850,2009,0.00102597352991245
52024,-92.17448325,37.56765319,24,3850,2014,0.0020519470598249
60016,NA,NA,NA,3850,1969,NA
60016,-106.7931783,35.4444512,16,3850,1974,0.00482320116641339
60016,-106.7931783,35.4444512,16,3850,1979,0.00578784139969607
60016,-106.7931783,35.4444512,16,3850,1984,0.00723480174962008
60016,-106.7931783,35.4444512,16,3850,1989,0.00482320116641339
60016,-106.7931783,35.4444512,16,3850,1994,0.0150055147399528
60016,-106.7931783,35.4444512,16,3850,1999,0.0100483357633612
60016,-106.7931783,35.4444512,16,3850,2004,0.023312138970998
60016,-106.7931783,35.4444512,16,3850,2009,0.00964640233282678
60016,-106.7931783,35.4444512,16,3850,2014,0.0176850709435158
60018,-103.80160807,34.94474753,18,3850,1969,0.00350989910795102
60018,-103.80160807,34.94474753,18,3850,1974,0.00614232343891429
60018,-103.80160807,34.94474753,18,3850,1979,0.00526484866192653
60018,-103.80160807,34.94474753,18,3850,1984,0.00877474776987756
60018,-103.80160807,34.94474753,18,3850,1989,0.0149170712087918
60018,-103.80160807,34.94474753,18,3850,1994,0.0210593946477061
60018,-103.80160807,34.94474753,18,3850,1999,0.0210301454884732
60018,-103.80160807,34.94474753,18,3850,2004,0.0330515499332055
60018,-103.80160807,34.94474753,18,3850,2009,0.0260317517173034
60018,-103.80160807,34.94474753,18,3850,2014,0.0201819198707184
60035,-106.17024869,32.77298702,35,3850,1969,0.00999510674710824
60035,-106.17024869,32.77298702,35,3850,1974,0.0314997303545229
60035,-106.17024869,32.77298702,35,3850,1979,0.0118123988829461
60035,-106.17024869,32.77298702,35,3850,1984,0.0181729213583786
60035,-106.17024869,32.77298702,35,3850,1989,0.0372544887846762
60035,-106.17024869,32.77298702,35,3850,1994,0.0395563921567375
60035,-106.17024869,32.77298702,35,3850,1999,0.0690873893641027
60035,-106.17024869,32.77298702,35,3850,2004,0.0605461163256648
60035,-106.17024869,32.77298702,35,3850,2009,0.0820810281353434
60035,-106.17024869,32.77298702,35,3850,2014,0.0760233876825506
67019,-98.74461697,35.77727096,19,3850,1969,0.0136541398683504
67019,-98.74461697,35.77727096,19,3850,1974,0.0165090963862783
67019,-98.74461697,35.77727096,19,3850,1979,0.00297908506218555
67019,-98.74461697,35.77727096,19,3850,1984,0.00819248392101027
67019,-98.74461697,35.77727096,19,3850,1989,0.0200343470431978
67019,-98.74461697,35.77727096,19,3850,1994,0.0339367440000637
67019,-98.74461697,35.77727096,19,3850,1999,0.0285495651792782
67019,-98.74461697,35.77727096,19,3850,2004,0.0295177678244885
67019,-98.74461697,35.77727096,19,3850,2009,0.0177503818288556
67019,-98.74461697,35.77727096,19,3850,2014,0.0340112211266184
67021,-96.80852064,35.19044672,21,3850,1969,0.0135604418567605
67021,-96.80852064,35.19044672,21,3850,1974,0.0168752165328575
67021,-96.80852064,35.19044672,21,3850,1979,0.00527350516651797
67021,-96.80852064,35.19044672,21,3850,1984,0.00150671576186228
67021,-96.80852064,35.19044672,21,3850,1989,0.00552462446016168
67021,-96.80852064,35.19044672,21,3850,1994,0.00678022092838024
67021,-96.80852064,35.19044672,21,3850,1999,0.00904029457117365
67021,-96.80852064,35.19044672,21,3850,2004,0.0116770471544326
67021,-96.80852064,35.19044672,21,3850,2009,0.0127317481877362
67021,-96.80852064,35.19044672,21,3850,2014,0.0131837629162949
67025,-95.37372867,34.60644015,25,3850,1969,0.00115036907182952
67025,-95.37372867,34.60644015,25,3850,1974,0.013612700683316
67025,-95.37372867,34.60644015,25,3850,1979,0.00230073814365905
67025,-95.37372867,34.60644015,25,3850,1984,0.00115036907182952
67025,-95.37372867,34.60644015,25,3850,1989,0.00383456357276508
67025,-95.37372867,34.60644015,25,3850,1994,0.0095864089319127
67025,-95.37372867,34.60644015,25,3850,1999,0.00776499123484928
67025,-95.37372867,34.60644015,25,3850,2004,0.00517666082323286
67025,-95.37372867,34.60644015,25,3850,2009,0.0103533216464657
67025,-95.37372867,34.60644015,25,3850,2014,0.00575184535914762
83018,-102.05790878,33.99730158,18,3850,1969,0.00507890933946463
83018,-102.05790878,33.99730158,18,3850,1974,0.00761836400919694
83018,-102.05790878,33.99730158,18,3850,1979,0.00338593955964309
83018,-102.05790878,33.99730158,18,3850,1984,0.00507890933946463
83018,-102.05790878,33.99730158,18,3850,1989,0.00620755585934566
83018,-102.05790878,33.99730158,18,3850,1994,0.0203156373578585
83018,-102.05790878,33.99730158,18,3850,1999,0.0177761826881262
83018,-102.05790878,33.99730158,18,3850,2004,0.032871829891535
83018,-102.05790878,33.99730158,18,3850,2009,0.01650645535326
83018,-102.05790878,33.99730158,18,3850,2014,0.0324485874465796
83019,-100.30544701,33.3279803,19,3850,1969,0.0196465067866097
83019,-100.30544701,33.3279803,19,3850,1974,0.0246984656745951
83019,-100.30544701,33.3279803,19,3850,1979,0.0205820547288292
83019,-100.30544701,33.3279803,19,3850,1984,0.0246984656745951
83019,-100.30544701,33.3279803,19,3850,1989,0.0168398629599512
83019,-100.30544701,33.3279803,19,3850,1994,0.045841849168756
83019,-100.30544701,33.3279803,19,3850,1999,0.0332119519487926
83019,-100.30544701,33.3279803,19,3850,2004,0.0658313902008462
83019,-100.30544701,33.3279803,19,3850,2009,0.0575050135150926
83019,-100.30544701,33.3279803,19,3850,2014,0.0784301024894023
83020,-99.22741451,30.4379498,20,3850,1969,0.0269486560656957
83020,-99.22741451,30.4379498,20,3850,1974,0.0371753255470366
83020,-99.22741451,30.4379498,20,3850,1979,0.0254515085064903
83020,-99.22741451,30.4379498,20,3850,1984,0.0308642727590019
83020,-99.22741451,30.4379498,20,3850,1989,0.0209600658288744
83020,-99.22741451,30.4379498,20,3850,1994,0.0404229840985435
83020,-99.22741451,30.4379498,20,3850,1999,0.035010219846032
83020,-99.22741451,30.4379498,20,3850,2004,0.0398471581142338
83020,-99.22741451,30.4379498,20,3850,2009,0.0426111228389205
83020,-99.22741451,30.4379498,20,3850,2014,0.0438779400044019
83021,-97.28913886,31.72601425,21,3850,1969,0.0410716149064878
83021,-97.28913886,31.72601425,21,3850,1974,0.0328572919251902
83021,-97.28913886,31.72601425,21,3850,1979,0.0291307941824553
83021,-97.28913886,31.72601425,21,3850,1984,0.045439230540446
83021,-97.28913886,31.72601425,21,3850,1989,0.040470566883466
83021,-97.28913886,31.72601425,21,3850,1994,0.0787372910158522
83021,-97.28913886,31.72601425,21,3850,1999,0.0550960687769958
83021,-97.28913886,31.72601425,21,3850,2004,0.0865108454469338
83021,-97.28913886,31.72601425,21,3850,2009,0.0709236667165692
83021,-97.28913886,31.72601425,21,3850,2014,0.0905579021352804
83025,-94.76180609,31.60501956,25,3850,1969,0.0119068701472298
83025,-94.76180609,31.60501956,25,3850,1974,0.00926089900340095
83025,-94.76180609,31.60501956,25,3850,1979,0.00970189419403909
83025,-94.76180609,31.60501956,25,3850,1984,0.0126565619713146
83025,-94.76180609,31.60501956,25,3850,1989,0.00948139659872002
83025,-94.76180609,31.60501956,25,3850,1994,0.00661492785957211
83025,-94.76180609,31.60501956,25,3850,1999,0.00793791343148653
83025,-94.76180609,31.60501956,25,3850,2004,0.0158758268629731
83025,-94.76180609,31.60501956,25,3850,2009,0.0178603052208447
83025,-94.76180609,31.60501956,25,3850,2014,0.00793791343148653
83035,-103.47790558,30.68534228,35,3850,1969,0.0392487358396201
83035,-103.47790558,30.68534228,35,3850,1974,0.0322871863634795
83035,-103.47790558,30.68534228,35,3850,1979,0.04681041889129
83035,-103.47790558,30.68534228,35,3850,1984,0.0271740482999694
83035,-103.47790558,30.68534228,35,3850,1989,0.0357679611015498
83035,-103.47790558,30.68534228,35,3850,1994,0.0451300448798078
83035,-103.47790558,30.68534228,35,3850,1999,0.0798417708884259
83035,-103.47790558,30.68534228,35,3850,2004,0.104231199397939
83035,-103.47790558,30.68534228,35,3850,2009,0.0804659098069764
83035,-103.47790558,30.68534228,35,3850,2014,0.106103616153591
83036,-98.97211837,27.90416566,36,3850,1969,0.0446409427955568
83036,-98.97211837,27.90416566,36,3850,1974,0.0429621381092281
83036,-98.97211837,27.90416566,36,3850,1979,0.0429049061312851
83036,-98.97211837,27.90416566,36,3850,1984,0.0334807070966676
83036,-98.97211837,27.90416566,36,3850,1989,0.0538362139184022
83036,-98.97211837,27.90416566,36,3850,1994,0.0685639095757398
83036,-98.97211837,27.90416566,36,3850,1999,0.0858670442405133
83036,-98.97211837,27.90416566,36,3850,2004,0.0903502158460499
83036,-98.97211837,27.90416566,36,3850,2009,0.105135143481331
83036,-98.97211837,27.90416566,36,3850,2014,0.0590443239112172
83037,NA,NA,NA,3850,1969,NA
83037,-96.16007251,28.83908504,37,3850,1974,0.000862315992219479
83037,-96.16007251,28.83908504,37,3850,1979,0.000862315992219479
83037,NA,NA,NA,3850,1984,NA
83037,NA,NA,NA,3850,1989,NA
83037,-96.16007251,28.83908504,37,3850,1994,0.00991663391052401
83037,-96.16007251,28.83908504,37,3850,1999,0.00862315992219479
83037,-96.16007251,28.83908504,37,3850,2004,0.0183960745006822
83037,-96.16007251,28.83908504,37,3850,2009,0.0158091265240238
83037,-96.16007251,28.83908504,37,3850,2014,0.0114975465629264
2024,-87.12883127,34.71030169,24,3930,1969,6.74846216115943e-05
2024,-87.12883127,34.71030169,24,3930,1974,0.000134969243223189
2024,-87.12883127,34.71030169,24,3930,1979,0.000134969243223189
2024,-87.12883127,34.71030169,24,3930,1984,0.000168711554028986
2024,-87.12883127,34.71030169,24,3930,1989,0.000427402603540097
2024,-87.12883127,34.71030169,24,3930,1994,0.000573619283698552
2024,-87.12883127,34.71030169,24,3930,1999,0.000168711554028986
2024,-87.12883127,34.71030169,24,3930,2004,0.000224948738705314
2024,-87.12883127,34.71030169,24,3930,2009,0.000134969243223189
2024,-87.12883127,34.71030169,24,3930,2014,0.000134969243223189
2027,-87.07328258,32.10876098,27,3930,1969,0.00168080875368219
2027,-87.07328258,32.10876098,27,3930,1974,0.00120482751370139
2027,-87.07328258,32.10876098,27,3930,1979,0.00163618551243399
2027,-87.07328258,32.10876098,27,3930,1984,0.00207498071804129
2027,-87.07328258,32.10876098,27,3930,1989,0.00162874830555929
2027,-87.07328258,32.10876098,27,3930,1994,0.00236503178615458
2027,-87.07328258,32.10876098,27,3930,1999,0.00303438040487758
2027,-87.07328258,32.10876098,27,3930,2004,0.00162131109868459
2027,-87.07328258,32.10876098,27,3930,2009,0.00169568316743159
2027,-87.07328258,32.10876098,27,3930,2014,0.00100402292808449
2028,-86.47333137,33.94749018,28,3930,1969,0.000456295734769278
2028,-86.47333137,33.94749018,28,3930,1974,0.00043094597172654
2028,-86.47333137,33.94749018,28,3930,1979,0.000583044549982966
2028,-86.47333137,33.94749018,28,3930,1984,0.00152098578256426
2028,-86.47333137,33.94749018,28,3930,1989,0.00127382559289757
2028,-86.47333137,33.94749018,28,3930,1994,0.00140057440811126
2028,-86.47333137,33.94749018,28,3930,1999,0.00166674692006
2028,-86.47333137,33.94749018,28,3930,2004,0.00175547109070958
2028,-86.47333137,33.94749018,28,3930,2009,0.00140691184887194
2028,-86.47333137,33.94749018,28,3930,2014,0.000798517535846237
2029,-85.77031642,32.97293552,29,3930,1969,0.000108834813154167
2029,-85.77031642,32.97293552,29,3930,1974,0.000136043516442709
2029,-85.77031642,32.97293552,29,3930,1979,0.00016325221973125
2029,-85.77031642,32.97293552,29,3930,1984,0.000435339252616667
2029,-85.77031642,32.97293552,29,3930,1989,0.000217669626308334
2029,-85.77031642,32.97293552,29,3930,1994,0.000108834813154167
2029,-85.77031642,32.97293552,29,3930,1999,0.000761843692079168
2029,-85.77031642,32.97293552,29,3930,2004,0.000435339252616667
2029,-85.77031642,32.97293552,29,3930,2009,0.000471617523668056
2029,-85.77031642,32.97293552,29,3930,2014,0.000217669626308334
3004,NA,NA,NA,3930,1969,NA
3004,-151.08579475,64.1196926,4,3930,1974,0.00287736041536372
3004,-151.08579475,64.1196926,4,3930,1979,0.00575472083072745
3004,-151.08579475,64.1196926,4,3930,1984,0.00431604062304559
3004,-151.08579475,64.1196926,4,3930,1989,0.00719340103840931
3004,-151.08579475,64.1196926,4,3930,1994,0.0220597631844552
3004,-151.08579475,64.1196926,4,3930,1999,0.033689094863217
3004,-151.08579475,64.1196926,4,3930,2004,0.026255913790194
3004,-151.08579475,64.1196926,4,3930,2009,0.0330896447766828
3004,-151.08579475,64.1196926,4,3930,2014,0.038364805538183
3005,-139.90031163,59.05699026,5,3930,1969,3.65455594399162e-11
3005,-135.42084468,59.76971239,5,3930,1969,0.000633335716548093
3005,-139.90031163,59.05699026,5,3930,1974,1.09636678319749e-10
3005,-139.90031163,59.05699026,5,3930,1974,0.00190000714964428
3005,-135.42084468,59.76971239,5,3930,1974,1.09636678319749e-10
3005,-135.42084468,59.76971239,5,3930,1974,0.00190000714964428
3005,NA,NA,NA,3930,1979,NA
3005,-139.90031163,59.05699026,5,3930,1984,3.65455594399162e-10
3005,-139.90031163,59.05699026,5,3930,1984,0.00633335716548093
3005,-135.42084468,59.76971239,5,3930,1984,0.00633335716548093
3005,-135.42084468,59.76971239,5,3930,1984,3.65455594399162e-10
3005,-139.90031163,59.05699026,5,3930,1989,6.27365437051894e-10
3005,-139.90031163,59.05699026,5,3930,1989,0.0108722631340756
3005,-135.42084468,59.76971239,5,3930,1989,6.27365437051894e-10
3005,-135.42084468,59.76971239,5,3930,1989,0.0108722631340756
3005,-139.90031163,59.05699026,5,3930,1994,1.18833977445461e-09
3005,-139.90031163,59.05699026,5,3930,1994,0.0205939663830888
3005,-135.42084468,59.76971239,5,3930,1994,0.0205939663830888
3005,-135.42084468,59.76971239,5,3930,1994,1.18833977445461e-09
3005,-139.90031163,59.05699026,5,3930,1999,1.14509419578404e-09
3005,-139.90031163,59.05699026,5,3930,1999,0.0198445191185069
3005,-135.42084468,59.76971239,5,3930,1999,0.0198445191185069
3005,-135.42084468,59.76971239,5,3930,1999,1.14509419578404e-09
3005,-139.90031163,59.05699026,5,3930,2004,7.06547482505046e-10
3005,-139.90031163,59.05699026,5,3930,2004,0.0122444905199298
3005,-135.42084468,59.76971239,5,3930,2004,0.0122444905199298
3005,-135.42084468,59.76971239,5,3930,2004,7.06547482505046e-10
3005,-139.90031163,59.05699026,5,3930,2009,6.82183776211769e-10
3005,-139.90031163,59.05699026,5,3930,2009,0.0118222667088977
3005,-135.42084468,59.76971239,5,3930,2009,6.82183776211769e-10
3005,-135.42084468,59.76971239,5,3930,2009,0.0118222667088977
3005,-139.90031163,59.05699026,5,3930,2014,4.62910419572272e-10
3005,-139.90031163,59.05699026,5,3930,2014,0.00802225240960917
3005,-135.42084468,59.76971239,5,3930,2014,0.00802225240960917
3005,-135.42084468,59.76971239,5,3930,2014,4.62910419572272e-10
4006,-115.15617832,56.47091078,6,3930,1969,0.00184861246579765
4006,-115.15617832,56.47091078,6,3930,1974,0.00246481662106354
4006,-115.15617832,56.47091078,6,3930,1979,0.00616204155265884
4006,-115.15617832,56.47091078,6,3930,1984,0.00677824570792473
4006,-115.15617832,56.47091078,6,3930,1989,0.0188558471511361
4006,-115.15617832,56.47091078,6,3930,1994,0.0200266350461412
4006,-115.15617832,56.47091078,6,3930,1999,0.027924318302799
4006,-115.15617832,56.47091078,6,3930,2004,0.0317550541347019
4006,-115.15617832,56.47091078,6,3930,2009,0.025757333690114
4006,-115.15617832,56.47091078,6,3930,2014,0.0261886765988001
4010,NA,NA,NA,3930,1969,NA
4010,-117.02071194,52.25299931,10,3930,1974,0.000258531279764405
4010,-117.02071194,52.25299931,10,3930,1979,0.000775593839293216
4010,-117.02071194,52.25299931,10,3930,1984,0.00129265639882203
4010,-117.02071194,52.25299931,10,3930,1989,0.00051706255952881
4010,-117.02071194,52.25299931,10,3930,1994,0.00103412511905762
4010,-117.02071194,52.25299931,10,3930,1999,0.00142192203870423
4010,-117.02071194,52.25299931,10,3930,2004,0.000646328199411013
4010,-117.02071194,52.25299931,10,3930,2009,0.00051706255952881
4010,-117.02071194,52.25299931,10,3930,2014,0.00129265639882203
4011,NA,NA,NA,3930,1969,NA
4011,-112.12198529,51.42041607,11,3930,1974,0.000820441397846041
4011,-112.12198529,51.42041607,11,3930,1979,0.00065152699240715
4011,-112.12198529,51.42041607,11,3930,1984,0.00065152699240715
4011,-112.12198529,51.42041607,11,3930,1989,0.00123066209676906
4011,-112.12198529,51.42041607,11,3930,1994,0.00441590517075957
4011,-112.12198529,51.42041607,11,3930,1999,0.00434351328271433
4011,-112.12198529,51.42041607,11,3930,2004,0.00343861468214885
4011,-112.12198529,51.42041607,11,3930,2009,0.0035351371995425
4011,-112.12198529,51.42041607,11,3930,2014,0.00159262153699526
6016,-111.21384707,35.93894124,16,3930,1969,0.00027075661635189
6016,NA,NA,NA,3930,1974,NA
6016,-111.21384707,35.93894124,16,3930,1979,0.000541513232703779
6016,NA,NA,NA,3930,1984,NA
6016,-111.21384707,35.93894124,16,3930,1989,0.00383571873165177
6016,-111.21384707,35.93894124,16,3930,1994,0.00406134924527835
6016,-111.21384707,35.93894124,16,3930,1999,0.00148916138993539
6016,-111.21384707,35.93894124,16,3930,2004,0.00205323767400183
6016,-111.21384707,35.93894124,16,3930,2009,0.00135378308175945
6016,-111.21384707,35.93894124,16,3930,2014,0.00216605293081512
6034,-110.71322821,33.53616447,34,3930,1969,0.000762376595334441
6034,-110.71322821,33.53616447,34,3930,1974,0.00301485289973166
6034,-110.71322821,33.53616447,34,3930,1979,0.00251584276460366
6034,-110.71322821,33.53616447,34,3930,1984,0.00247425858667632
6034,-110.71322821,33.53616447,34,3930,1989,0.00369059579105082
6034,-110.71322821,33.53616447,34,3930,1994,0.00793911263596003
6034,-110.71322821,33.53616447,34,3930,1999,0.00693416166938281
6034,-110.71322821,33.53616447,34,3930,2004,0.0111965399069345
6034,-110.71322821,33.53616447,34,3930,2009,0.0125618870822152
6034,-110.71322821,33.53616447,34,3930,2014,0.00720792417407108
7024,-92.80717204,36.02740223,24,3930,1969,0.00167397299008989
7024,-92.80717204,36.02740223,24,3930,1974,0.000650989496146067
7024,-92.80717204,36.02740223,24,3930,1979,0.00111598199339326
7024,-92.80717204,36.02740223,24,3930,1984,0.000743987995595505
7024,-92.80717204,36.02740223,24,3930,1989,0.00167397299008989
7024,-92.80717204,36.02740223,24,3930,1994,0.00123997999265918
7024,-92.80717204,36.02740223,24,3930,1999,0.00125547974256741
7024,-92.80717204,36.02740223,24,3930,2004,0.00139497749174157
7024,-92.80717204,36.02740223,24,3930,2009,0.00151897549100749
7024,-92.80717204,36.02740223,24,3930,2014,0.0017979709893558
7025,-93.09883444,34.27302386,25,3930,1969,0.00185851000594295
7025,-93.09883444,34.27302386,25,3930,1974,0.00177000952946948
7025,-93.09883444,34.27302386,25,3930,1979,0.00123900667062863
7025,-93.09883444,34.27302386,25,3930,1984,0.00212401143536337
7025,-93.09883444,34.27302386,25,3930,1989,0.00216826167360011
7025,-93.09883444,34.27302386,25,3930,1994,0.00159300857652253
7025,-93.09883444,34.27302386,25,3930,1999,0.00258421391302543
7025,-93.09883444,34.27302386,25,3930,2004,0.00207976119712663
7025,-93.09883444,34.27302386,25,3930,2009,0.00262551413537972
7025,-93.09883444,34.27302386,25,3930,2014,0.00182900984711846
7026,-91.02745049,34.98790996,26,3930,1969,0.00142740155067371
7026,-91.02745049,34.98790996,26,3930,1974,0.000927811007937912
7026,-91.02745049,34.98790996,26,3930,1979,0.000570960620269484
7026,-91.02745049,34.98790996,26,3930,1984,0.000713700775336855
7026,-91.02745049,34.98790996,26,3930,1989,0.000713700775336855
7026,-91.02745049,34.98790996,26,3930,1994,0.000333060361823866
7026,-91.02745049,34.98790996,26,3930,1999,0.000356850387668428
7026,-91.02745049,34.98790996,26,3930,2004,0.000321165348901585
7026,-91.02745049,34.98790996,26,3930,2009,0.000713700775336855
7026,-91.02745049,34.98790996,26,3930,2014,0.00064233069780317
11005,-127.62154444,52.74748691,5,3930,1969,0.00199647053235069
11005,-127.62154444,52.74748691,5,3930,1974,0.00798588212940275
11005,-127.62154444,52.74748691,5,3930,1979,0.00715401940758996
11005,-127.62154444,52.74748691,5,3930,1984,0.00482480378651416
11005,-127.62154444,52.74748691,5,3930,1989,0.00996571540731718
11005,-127.62154444,52.74748691,5,3930,1994,0.0133929898211859
11005,-127.62154444,52.74748691,5,3930,1999,0.013659185892166
11005,-127.62154444,52.74748691,5,3930,2004,0.0164819733948507
11005,-127.62154444,52.74748691,5,3930,2009,0.0119621859396679
11005,-127.62154444,52.74748691,5,3930,2014,0.0186337249686064
11006,NA,NA,NA,3930,1969,NA
11006,-121.80051326,57.98522891,6,3930,1974,0.00135158591628042
11006,NA,NA,NA,3930,1979,NA
11006,-121.80051326,57.98522891,6,3930,1984,0.00135158591628042
11006,-121.80051326,57.98522891,6,3930,1989,0.00135158591628042
11006,-121.80051326,57.98522891,6,3930,1994,0.00315370047132098
11006,-121.80051326,57.98522891,6,3930,1999,0.00270317183256084
11006,-121.80051326,57.98522891,6,3930,2004,0.00135158591628042
11006,-121.80051326,57.98522891,6,3930,2009,0.00202737887442063
11006,-121.80051326,57.98522891,6,3930,2014,0.00810951549768253
11009,-120.57372517,50.2331668,9,3930,1969,0.000507403111652533
11009,-120.57372517,50.2331668,9,3930,1974,0.00350953818893002
11009,-120.57372517,50.2331668,9,3930,1979,0.00270614992881351
11009,-120.57372517,50.2331668,9,3930,1984,0.00266104742999995
11009,-120.57372517,50.2331668,9,3930,1989,0.00366457802860163
11009,-120.57372517,50.2331668,9,3930,1994,0.0072248565286969
11009,-120.57372517,50.2331668,9,3930,1999,0.0045666280048728
